File#,Coord Conversion Issue,Centroiding Issue,Bad Center Guess,Not In FOV,Xc,Yc,Fx,Fy,Time[MJD],Raw_Flux,Bkg_Flux,Res_Flux
1,X,X,X,O,nan,nan,nan,nan,55041.2659858,nan,nan,nan
2,X,X,X,X,129.99401098403555,126.77726238578342,1.5411680839329784,1.3674079767405993,55041.2662359,1125.7087722471015,85.80272301179521,1039.9060492353062
3,X,X,X,O,nan,nan,nan,nan,55041.2664673,nan,nan,nan
4,X,X,X,X,67.22938074017331,189.69438012923268,1.4787473308980448,1.4961260262179081,55041.2666987,1159.9924686639874,83.09796026010684,1076.8945084038805
5,X,X,X,O,nan,nan,nan,nan,55041.266958,nan,nan,nan
6,X,X,X,X,193.02518623961154,189.7109127060007,1.486504303484584,1.4016196388980229,55041.2671894,1127.6073022384676,96.67842213084124,1030.9288801076264
7,X,X,X,O,nan,nan,nan,nan,55041.2674395,nan,nan,nan
8,X,X,X,X,192.96046034857204,63.738134348341205,1.5674206913781477,1.4371663982929648,55041.267671,1134.6550463197411,64.10434847862562,1070.5506978411156
9,X,X,X,O,nan,nan,nan,nan,55041.2678701,nan,nan,nan
10,X,X,X,X,67.03603175094919,64.04038529332868,1.5143300338251908,1.116514921505352,55041.2681016,1184.1780697324318,67.93572460239324,1116.2423451300385
1,X,X,X,O,nan,nan,nan,nan,55048.9953839,nan,nan,nan
2,X,X,X,X,129.85214328166867,126.75211973297843,1.7794947872741675,1.475890762365846,55048.9956431,1087.3101149141924,12.744901757322491,1074.56521315687
3,X,X,X,O,nan,nan,nan,nan,55048.99587,nan,nan,nan
4,X,X,X,X,67.19875508876596,189.49485534225056,1.3375343193732758,1.7394109733822631,55048.9961014,1118.3274441326244,41.81966736206885,1076.5077767705554
5,X,X,X,O,nan,nan,nan,nan,55048.9963607,nan,nan,nan
6,X,X,X,X,192.94439324124494,189.33526323237297,1.5526484895125303,1.776021366736906,55048.9965922,1076.394059372301,36.23583974569545,1040.1582196266054
7,X,X,X,O,nan,nan,nan,nan,55048.9968422,nan,nan,nan
8,X,X,O,X,183.77210830744616,61.61168391946277,1.7393640162780564,0.7981509199157835,55048.9970737,nan,nan,nan
9,X,X,X,O,nan,nan,nan,nan,55048.9972727,nan,nan,nan
10,X,X,X,X,66.86553037283234,63.88932551362353,1.6201892973699161,1.3306981357831817,55048.9975042,1082.133919946383,16.050881603194657,1066.0830383431883
1,X,X,X,O,nan,nan,nan,nan,55057.3190411,nan,nan,nan
2,X,X,X,X,129.90156105086876,126.93473965358798,1.2859450292943242,1.5513716209774653,55057.3192956,1055.6197181973268,-33.406361107807456,1089.0260793051343
3,X,X,X,O,nan,nan,nan,nan,55057.3195272,nan,nan,nan
4,X,X,X,X,67.15880391063655,189.78456630032943,1.3769489618532131,1.3274030525620193,55057.3197587,1078.2449501168344,-22.238299072093984,1100.4832491889283
5,X,X,X,O,nan,nan,nan,nan,55057.3200132,nan,nan,nan
6,X,X,X,X,192.89426876810438,189.77225853306624,1.6491300501305244,1.3883697786491358,55057.3202448,1007.1439036617996,-18.863512816336833,1026.0074164781365
7,X,X,X,O,nan,nan,nan,nan,55057.3204948,nan,nan,nan
8,X,X,X,X,192.6651855915889,63.78692380231751,1.8987244006110355,1.4834768558992242,55057.3207263,1003.6565575382817,-26.483616449853276,1030.140173988135
9,X,X,X,O,nan,nan,nan,nan,55057.3209207,nan,nan,nan
10,X,X,X,X,66.78456624844245,64.05046229270222,1.6304602205689651,1.3629925260004638,55057.3211522,1051.68562788538,-24.582316836417135,1076.267944721797
1,X,X,X,O,nan,nan,nan,nan,55063.6760319,nan,nan,nan
2,X,X,X,X,129.84044881975163,126.94392666569931,1.635504904195555,1.3030120367911016,55063.6762911,1064.145407740604,-15.755939536276843,1079.9013472768809
3,X,X,X,O,nan,nan,nan,nan,55063.676518,nan,nan,nan
4,X,X,X,X,67.10260052800425,189.84465099506141,1.2516431137274995,1.318847889536636,55063.6767495,1106.962369766382,-28.69592873512032,1135.6582985015023
5,X,X,X,O,nan,nan,nan,nan,55063.6770041,nan,nan,nan
6,X,X,X,X,192.7215149756858,189.873309979315,1.8044014305954743,1.3520835462301055,55063.6772402,1013.1927791611289,-24.274080318053578,1037.4668594791824
7,X,X,X,O,nan,nan,nan,nan,55063.6774902,nan,nan,nan
8,X,X,X,X,192.4220130933205,63.9420588562115,1.7195862311453982,1.3371533112800869,55063.6777217,1050.9962706023398,5.031518717226862,1045.964751885113
9,X,X,X,O,nan,nan,nan,nan,55063.6779208,nan,nan,nan
10,X,X,X,X,66.5827654857778,64.22996197660082,1.6222071089798018,1.8093309530776303,55063.6781524,1026.9314902877236,-18.798382627653545,1045.7298729153772
1,X,X,X,O,nan,nan,nan,nan,55069.5399633,nan,nan,nan
2,X,X,X,X,130.20958890073203,126.60852154986415,1.603026110877918,1.391630342642834,55069.5402226,1034.513179506017,-20.7773890078171,1055.2905685138342
3,X,X,X,O,nan,nan,nan,nan,55069.5404494,nan,nan,nan
4,X,X,X,X,67.7496453513356,189.3960439798392,1.8822883470251086,1.7891124972802,55069.5406855,1032.630819326569,-25.228978114892804,1057.8597974414618
5,X,X,X,O,nan,nan,nan,nan,55069.5409402,nan,nan,nan
6,X,X,X,X,193.1966294194726,189.4126397398346,1.3651419540346184,1.73527990013038,55069.5411762,1026.4476705533584,-16.65495869734708,1043.1026292507056
7,X,X,X,O,nan,nan,nan,nan,55069.5414262,nan,nan,nan
8,X,X,X,X,193.13508923210685,63.46598449057988,1.7106553335078012,1.3410129375842705,55069.5416577,1078.9213700869723,-5.282327196593355,1084.2036972835656
9,X,X,X,O,nan,nan,nan,nan,55069.5418522,nan,nan,nan
10,X,X,X,X,67.14345812600523,63.91329802612502,1.4140286601651646,1.10427289949907,55069.5420882,1094.5274472224332,-1.0402257844006788,1095.567673006834
1,X,X,X,O,nan,nan,nan,nan,55084.7144228,nan,nan,nan
2,X,X,X,X,130.06783809263598,126.79469751993751,1.3955150340121536,1.2909896557613818,55084.7146821,1066.6957501726715,17.655849633105227,1049.0399005395664
3,X,X,X,O,nan,nan,nan,nan,55084.7149136,nan,nan,nan
4,X,X,X,X,67.29655868176698,189.64789343975616,1.6006680340136228,1.5589422579932553,55084.715145,1056.9477961314162,17.5280457800116,1039.4197503514047
5,X,X,X,O,nan,nan,nan,nan,55084.7153997,nan,nan,nan
6,X,X,X,X,193.04923872230546,189.62895672418364,1.5446994791218396,1.4587660623078411,55084.7156358,1079.9700742165614,24.321596201044198,1055.6484780155172
7,X,X,X,O,nan,nan,nan,nan,55084.7158811,nan,nan,nan
8,X,X,X,X,192.93432266714106,63.614193039523734,1.6080153543564049,1.6456817309793297,55084.7161172,1067.8910015524518,22.09423008492941,1045.7967714675224
9,X,X,X,O,nan,nan,nan,nan,55084.7163163,nan,nan,nan
10,X,X,X,X,66.96200804692052,63.96646416746336,1.495152772430381,1.1505673298856005,55084.7165432,1119.053811046138,4.60079557188674,1114.4530154742513
1,X,X,X,O,nan,nan,nan,nan,55098.3683518,nan,nan,nan
2,X,X,X,X,130.0627891320212,127.10065375869611,1.1032802484985547,1.6064988068653279,55098.368611,1095.8566394602249,-35.01857746768105,1130.875216927906
3,X,X,X,O,nan,nan,nan,nan,55098.3688379,nan,nan,nan
4,X,X,X,X,67.2602491492497,190.01659604415565,1.4296724706403632,1.2023691433895882,55098.3690741,1085.9520456262096,-29.014844810541042,1114.9668904367506
5,X,X,X,O,nan,nan,nan,nan,55098.3693286,nan,nan,nan
6,X,X,X,X,193.0389242820474,189.98878665514965,1.4952790329148682,1.0729646934433534,55098.3695602,1141.9762940383919,-34.19290855320747,1176.1692025915993
7,X,X,X,O,nan,nan,nan,nan,55098.3698101,nan,nan,nan
8,X,X,X,X,192.88695137404102,64.00428950948263,1.4627340959401187,1.2715625684567489,55098.3700416,1115.9728162423628,-8.794288968286905,1124.7671052106498
9,X,X,X,O,nan,nan,nan,nan,55098.3702407,nan,nan,nan
